source,target,source_location,target_location,source_coordinates,target_coordinates,Con,Date,Year,From_Node_Full_Name,PP,agt_description,AgtId
Afghanistan: 2000s Post-intervention process_location_30,Afghanistan: 2000s Post-intervention process_location_45,"Malta, Malta","Ísland, Ísland",POINT (14.4476911 35.8885993),POINT (-18.1059013 64.9841821),Afghanistan,2011-12-05,2011,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),Afghanistan: 2000s Post-intervention process,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",848
Afghanistan: 2000s Post-intervention process_location_30,Afghanistan: 2000s Post-intervention process_location_46,"Malta, Malta","Magyarország, Magyarország",POINT (14.4476911 35.8885993),POINT (19.5060937 47.1817585),Afghanistan,2011-12-05,2011,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),Afghanistan: 2000s Post-intervention process,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",848
Afghanistan: 2000s Post-intervention process_location_30,Afghanistan: 2000s Post-intervention process_location_9,"Malta, Malta","Deutschland, Deutschland",POINT (14.4476911 35.8885993),POINT (10.4478313 51.1638175),Afghanistan,2011-12-05,2011,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),Afghanistan: 2000s Post-intervention process,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",848
Afghanistan: 2000s Post-intervention process_location_30,Afghanistan: 2000s Post-intervention process_location_1,"Malta, Malta","Slovenija, Slovenija",POINT (14.4476911 35.8885993),POINT (14.8153333 46.1199444),Afghanistan,2011-12-05,2011,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),Afghanistan: 2000s Post-intervention process,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",848
Afghanistan: 2000s Post-intervention process_location_31,Afghanistan: 2000s Post-intervention process_location_32,"Danmark, Danmark","Κύπρος, Κύπρος - Kıbrıs",POINT (10.3333283 55.670249),POINT (32.889902651331866 34.9174159),Afghanistan,2011-12-05,2011,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),Afghanistan: 2000s Post-intervention process,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",848
Afghanistan: 2000s Post-intervention process_location_31,Afghanistan: 2000s Post-intervention process_location_17,"Danmark, Danmark","Hrvatska, Hrvatska",POINT (10.3333283 55.670249),POINT (15.6575209 45.3658443),Afghanistan,2011-12-05,2011,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),Afghanistan: 2000s Post-intervention process,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",848
Afghanistan: 2000s Post-intervention process_location_31,Afghanistan: 2000s Post-intervention process_location_33,"Danmark, Danmark","Бългaрия, Бългaрия",POINT (10.3333283 55.670249),POINT (25.4856617 42.6073975),Afghanistan,2011-12-05,2011,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),Afghanistan: 2000s Post-intervention process,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",848
Afghanistan: 2000s Post-intervention process_location_31,Afghanistan: 2000s Post-intervention process_location_16,"Danmark, Danmark","Bosna i Hercegovina, Bosna i Hercegovina / Босна и Херцеговина",POINT (10.3333283 55.670249),POINT (17.5961467 44.3053476),Afghanistan,2011-12-05,2011,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),Afghanistan: 2000s Post-intervention process,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",848
Afghanistan: 2000s Post-intervention process_location_31,Afghanistan: 2000s Post-intervention process_location_34,"Danmark, Danmark","België - Belgique - Belgien, België / Belgique / Belgien",POINT (10.3333283 55.670249),POINT (4.6667145 50.6402809),Afghanistan,2011-12-05,2011,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),Afghanistan: 2000s Post-intervention process,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",848
Afghanistan: 2000s Post-intervention process_location_31,Afghanistan: 2000s Post-intervention process_location_14,"Danmark, Danmark","Azərbaycan, Azərbaycan",POINT (10.3333283 55.670249),POINT (47.7872508 40.3936294),Afghanistan,2011-12-05,2011,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),Afghanistan: 2000s Post-intervention process,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",848
Afghanistan: 2000s Post-intervention process_location_31,Afghanistan: 2000s Post-intervention process_location_35,"Danmark, Danmark","Österreich, Österreich",POINT (10.3333283 55.670249),POINT (14.12456 47.59397),Afghanistan,2011-12-05,2011,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),Afghanistan: 2000s Post-intervention process,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",848
Afghanistan: 2000s Post-intervention process_location_31,Afghanistan: 2000s Post-intervention process_location_12,"Danmark, Danmark","Հայաստան, Հայաստան",POINT (10.3333283 55.670249),POINT (44.6736646 40.7696272),Afghanistan,2011-12-05,2011,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),Afghanistan: 2000s Post-intervention process,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",848
