Con,date,year,AgtId,From Node (Full Name),From Node (Short Name),PP,From Node Type,From Node Sub-Type,agt_description,signatory_id,Edge,actor_id,actor_id_type,To Node Name,actor_detail,actor_type,To Node Type,To Node Sub-Type,short_actor_name,country_based,isco3c_actor_based,actor_additional_info,PAX_Hyperlink,PDF_Hyperlink,location,location_address
Syria,2012-06-30,2012,784,Final Communiqué of the Action Group for Syria (Geneva Communiqué),"Pre-negotiation, June 2012",Syrian peace process,Peace Agreement,Pre-negotiation,"Agreement to take collective action to bring about a ceasefire in Syria, and to support a Syrian-led political transition, in part through implementation of previous commitments (the Six Point plan and UNSC resolutions 2042 (2012) and 2043 (2012)).",3313,party,483,CON_483,Qatar,,CON,Entity,Country/State,QAT,Qatar,QAT,,https://www.peaceagreements.org/view/784,https://www.peaceagreements.org/viewmasterdocument/784,POINT (51.2295295 25.3336984),"قطر, قطر"
Syria,2012-06-30,2012,784,Final Communiqué of the Action Group for Syria (Geneva Communiqué),"Pre-negotiation, June 2012",Syrian peace process,Peace Agreement,Pre-negotiation,"Agreement to take collective action to bring about a ceasefire in Syria, and to support a Syrian-led political transition, in part through implementation of previous commitments (the Six Point plan and UNSC resolutions 2042 (2012) and 2043 (2012)).",3311,party,75,CON_75,Iraq,,CON,Entity,Country/State,IRQ,Iraq,IRQ,,https://www.peaceagreements.org/view/784,https://www.peaceagreements.org/viewmasterdocument/784,POINT (44.1749775 33.0955793),"العراق, العراق"
Syria,2012-06-30,2012,784,Final Communiqué of the Action Group for Syria (Geneva Communiqué),"Pre-negotiation, June 2012",Syrian peace process,Peace Agreement,Pre-negotiation,"Agreement to take collective action to bring about a ceasefire in Syria, and to support a Syrian-led political transition, in part through implementation of previous commitments (the Six Point plan and UNSC resolutions 2042 (2012) and 2043 (2012)).",3310,party,554,CON_554,Turkey,,CON,Entity,Country/State,TUR,Turkey,TUR,,https://www.peaceagreements.org/view/784,https://www.peaceagreements.org/viewmasterdocument/784,POINT (34.9249653 38.9597594),"Türkiye, Türkiye"
Armenia/Azerbaijan/Russia/(Nagorno-Karabakh),2008-11-02,2008,823,"Joint Declaration between the Republic of Armenia, the Republic of Azerbaijan and the Russian Federation","Pre-negotiation, November 2008",Armenia-Azerbaijan-Nagorno Karabakh: Process 1990s,Peace Agreement,Pre-negotiation,"Short agreement outlining the process of continued talks between Armenia, Azerbaijan and the Russian Federation in regards to the Nagorny Karabakh conflict.",3411,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/823,https://www.peaceagreements.org/viewmasterdocument/823,POINT (97.7453061 64.6863136),"Россия, Россия"
Armenia/Azerbaijan/Russia/(Nagorno-Karabakh),2008-11-02,2008,823,"Joint Declaration between the Republic of Armenia, the Republic of Azerbaijan and the Russian Federation","Pre-negotiation, November 2008",Armenia-Azerbaijan-Nagorno Karabakh: Process 1990s,Peace Agreement,Pre-negotiation,"Short agreement outlining the process of continued talks between Armenia, Azerbaijan and the Russian Federation in regards to the Nagorny Karabakh conflict.",3415,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/823,https://www.peaceagreements.org/viewmasterdocument/823,POINT (97.7453061 64.6863136),"Россия, Россия"
Afghanistan,2009-03-27,2009,847,Declaration of the Special Conference on Afghanistan Convened under the Auspices of the Shanghai Cooperation Organization (Moscow Declaration),"Implementation, March 2009",Afghanistan: 2000s Post-intervention process,Peace Agreement,Implementation,"This short agreement contains commitments primarily to tackle the narcotics trade and terrorism in Afghanistan, including co-operation between Afghanistan and Pakistan on these issues. ",3486,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/847,https://www.peaceagreements.org/viewmasterdocument/847,POINT (97.7453061 64.6863136),"Россия, Россия"
Afghanistan,2011-12-05,2011,848,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),"Pre-negotiation, December 2011",Afghanistan: 2000s Post-intervention process,Peace Agreement,Pre-negotiation,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",3550,party,419,CON_419,Saudi Arabia,,CON,Entity,Country/State,SAU,Saudi Arabia,SAU,,https://www.peaceagreements.org/view/848,https://www.peaceagreements.org/viewmasterdocument/848,POINT (42.3528328 25.6242618),"السعودية, السعودية"
Afghanistan,2011-12-05,2011,848,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),"Pre-negotiation, December 2011",Afghanistan: 2000s Post-intervention process,Peace Agreement,Pre-negotiation,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",3549,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/848,https://www.peaceagreements.org/viewmasterdocument/848,POINT (97.7453061 64.6863136),"Россия, Россия"
Afghanistan,2011-12-05,2011,848,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),"Pre-negotiation, December 2011",Afghanistan: 2000s Post-intervention process,Peace Agreement,Pre-negotiation,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",3547,party,483,CON_483,Qatar,,CON,Entity,Country/State,QAT,Qatar,QAT,,https://www.peaceagreements.org/view/848,https://www.peaceagreements.org/viewmasterdocument/848,POINT (51.2295295 25.3336984),"قطر, قطر"
Afghanistan,2011-12-05,2011,848,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),"Pre-negotiation, December 2011",Afghanistan: 2000s Post-intervention process,Peace Agreement,Pre-negotiation,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",3543,party,581,CON_581,Oman,,CON,Entity,Country/State,OMA,Oman,OMN,,https://www.peaceagreements.org/view/848,https://www.peaceagreements.org/viewmasterdocument/848,POINT (57.0036901 21.0000287),"عمان, عمان"
Afghanistan,2011-12-05,2011,848,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),"Pre-negotiation, December 2011",Afghanistan: 2000s Post-intervention process,Peace Agreement,Pre-negotiation,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",3559,party,582,CON_582,Tunisia,,CON,Entity,Country/State,TUN,Tunisia,TUN,,https://www.peaceagreements.org/view/848,https://www.peaceagreements.org/viewmasterdocument/848,POINT (9.400138 33.8439408),"تونس, تونس"
Afghanistan,2011-12-05,2011,848,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),"Pre-negotiation, December 2011",Afghanistan: 2000s Post-intervention process,Peace Agreement,Pre-negotiation,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",3560,party,554,CON_554,Turkey,,CON,Entity,Country/State,TUR,Turkey,TUR,,https://www.peaceagreements.org/view/848,https://www.peaceagreements.org/viewmasterdocument/848,POINT (34.9249653 38.9597594),"Türkiye, Türkiye"
Afghanistan,2011-12-05,2011,848,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),"Pre-negotiation, December 2011",Afghanistan: 2000s Post-intervention process,Peace Agreement,Pre-negotiation,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",3579,party,583,IGO_583,Islamic Development Bank,,IGO,Entity,IGO,ISDB,,,"Islamic Development Bank (ISDB) is an IGO, with affiliations to Global Development IGOs (International Government Organizations). They are also referred to as Islamic Development Bank || ISDB",https://www.peaceagreements.org/view/848,https://www.peaceagreements.org/viewmasterdocument/848,POINT (39.2014894 21.4757759),"The Islamic Development Bank, شارع الملك خالد, 22331, شارع الملك خالد, منطقة مكة المكرمة, السعودية"
Afghanistan,2011-12-05,2011,848,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),"Pre-negotiation, December 2011",Afghanistan: 2000s Post-intervention process,Peace Agreement,Pre-negotiation,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",3569,party,255,CON_255,Algeria,,CON,Entity,Country/State,ALG,Algeria,DZA,,https://www.peaceagreements.org/view/848,https://www.peaceagreements.org/viewmasterdocument/848,POINT (2.9999825 28.0000272),"Algérie, Algérie / ⵍⵣⵣⴰⵢⴻⵔ / الجزائر"
Afghanistan,2011-12-05,2011,848,Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),"Pre-negotiation, December 2011",Afghanistan: 2000s Post-intervention process,Peace Agreement,Pre-negotiation,"This agreement renews the parties' commitment to the Kabul Process, and updates original commitments made at the Bonn conference in 2001. It focuses predominantly on international socio-economic assistance, reorganisation of the security forces, and the peace process. ",3564,party,590,CON_590,United Arab Emirates,,CON,Entity,Country/State,UAE,United Arab Emirates,ARE,,https://www.peaceagreements.org/view/848,https://www.peaceagreements.org/viewmasterdocument/848,POINT (53.9994829 24.0002488),"الإمارات العربية المتحدة, الإمارات العربية المتحدة"
